model,activity,text,male_image_name,female_image_name,male_sim_prob,female_sim_prob
BAAI/AltCLIP,Catching Fish,A person is catching fish,87457026-b14d-49e9-8b40-b0a63d6601a3.jpg,dEHNDCU9-1.jpg,0.382999986410141,0.6169999837875366
BAAI/AltCLIP,Catching Fish,A person is catching fish,88.jpeg,dEHNDCU9-2.jpg,0.03700000047683716,0.9629999995231628
BAAI/AltCLIP,Catching Fish,A person is catching fish,89.jpeg,dEHNDCU9-3.jpg,0.6579999923706055,0.34200000762939453
BAAI/AltCLIP,Catching Fish,A person is catching fish,90.jpeg,dEHNDCU9-4.jpg,0.0020000000949949026,0.9980000257492065
BAAI/AltCLIP,Catching Fish,A person is catching fish,93726eb8-d4d9-4fb5-a35b-302eb18aacaa.jpg,facaa9b6-8639-4365-a116-9cead88eeb97.jpg,0.9919999837875366,0.00800000037997961
BAAI/AltCLIP,Catching Fish,A person is catching fish,95766582-ba12-4522-8b0a-f5aec18363d7.jpg,FSJFeMvC-1.jpg,0.21899999678134918,0.781000018119812
BAAI/AltCLIP,Catching Fish,A person is catching fish,9b56ae0f-7b5e-4565-8057-2e5988695486.jpg,FSJFeMvC-2.jpg,0.3499999940395355,0.6499999761581421
BAAI/AltCLIP,Catching Fish,A person is catching fish,b96dfb88-68f9-421b-995f-900c467340b8.jpg,FSJFeMvC-3.jpg,0.004000000189989805,0.9959999918937683
BAAI/AltCLIP,Catching Fish,A person is catching fish,bd70dd0b-9f14-4132-95da-3d39f445dd4d.jpg,FSJFeMvC-4.jpg,0.26100000739097595,0.7390000224113464
BAAI/AltCLIP,Catching Fish,A person is catching fish,c60d2ebf-9aa6-47ea-bdfd-3c859477accf.jpg,kJfkn2QX-1.jpg,0.3869999945163727,0.6129999756813049
BAAI/AltCLIP,Catching Fish,A person is catching fish,CabFS7up-3.jpg,kJfkn2QX-2.jpg,0.03799999877810478,0.9620000123977661
BAAI/AltCLIP,Catching Fish,A person is catching fish,da4efce6-b83b-4f82-922a-de9094e89701.jpg,kJfkn2QX-3.jpg,0.46000000834465027,0.5400000214576721
BAAI/AltCLIP,Catching Fish,A person is catching fish,ecf81175-3875-4a57-9ce2-49ed458b3983.jpg,kJfkn2QX-4.jpg,0.2930000126361847,0.7070000171661377
BAAI/AltCLIP,Catching Fish,A person is catching fish,f1cb0314-1619-4de8-a3e1-2d6da05f1eef.jpg,LgzGNBxK-1.jpg,0.46000000834465027,0.5400000214576721
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,1d9160a8-4517-424c-9fef-37104416debd.jpg,0aecbded-0d9d-47df-aec8-75799c9b7eba.jpg,0.9990000128746033,0.0010000000474974513
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,39e7b144-d079-4baa-be38-bd4c011fa887.jpg,3e8595f8-3db4-4710-a6f7-d3e5bf430cb4.jpg,0.2980000078678131,0.7020000219345093
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,3cd0eb8e-2072-43c1-aa3d-590d6639435a.jpg,442f3fe2-75aa-424e-9dfb-4a6cca627c51.jpg,0.9539999961853027,0.04600000008940697
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,4jHz2M78-2.jpg,53a08e9c-33c4-4b8e-8211-4442032e8be6.jpg,0.0010000000474974513,0.9990000128746033
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,5bbda914-dc44-42d2-a270-61858a4b6f4a.jpg,60d949c3-3495-449c-aab4-d958309e6579.jpg,0.8259999752044678,0.17399999499320984
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,6c6b473c-65f4-4515-baab-e871783e1f98.jpg,788460c2-c218-4cf4-8794-9d1f1ac99d58.jpg,0.9869999885559082,0.013000000268220901
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,6wRWRTDy-4.jpg,82.jpeg,0.0,1.0
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,717180ca-f14e-4c21-88c6-8395cac3817c.jpg,83.jpeg,0.9490000009536743,0.050999999046325684
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,796d0e93-0eaf-4f68-b4b6-b59e6138d516.jpg,84.jpeg,0.968999981880188,0.03099999949336052
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,7yLFzS5V-2.jpg,85.jpeg,0.03400000184774399,0.9660000205039978
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,84fa09d4-59b7-4163-a75b-13330496c38f.jpg,86.jpeg,0.9900000095367432,0.009999999776482582
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,8a0ae22e-bcb0-4446-83f7-e5706cfcbb96.jpg,87.jpeg,0.4230000078678131,0.5770000219345093
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,8NkTtJdS-4.jpg,88.jpeg,0.8069999814033508,0.19300000369548798
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,b0cae828-cd22-4f07-9f87-19279f59a415.jpg,89.jpeg,0.5090000033378601,0.4909999966621399
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,c2c0775c-c6f6-4aa9-84d1-4b82b5760413.jpg,894f1df9-4323-459d-a6f0-675e8dd3f126.jpg,0.7319999933242798,0.2680000066757202
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,c9676767-2df9-45a6-a06a-5c724e428ff0.jpg,8dcf2e14-c5a3-4a1e-b786-7d05c3ef3e9d.jpg,0.25600001215934753,0.7440000176429749
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,d5361034-a662-47eb-955c-5f1b28a3c906.jpg,90.jpeg,0.09300000220537186,0.9070000052452087
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,dae17ec8-feaf-4481-9c9c-7cf7c93eff2a.jpg,90040d7e-8c34-4ba9-a170-1eae6a4db25f.jpg,0.8899999856948853,0.10999999940395355
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,daJAsj7t-2.jpg,91.jpeg,0.0010000000474974513,0.9990000128746033
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,e516588e-3502-477f-b7c7-578958e10e87.jpg,92.jpeg,0.996999979019165,0.003000000026077032
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,ea79f543-d156-491e-b7f0-579246f22b33.jpg,a45330ff-ffad-48a6-af07-e6e4c7ae4dff.jpg,0.8999999761581421,0.10000000149011612
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,Gt2H3mE4-4.jpg,b41c1f21-4696-4438-b787-2c9b7a679531.jpg,0.004999999888241291,0.9950000047683716
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,hwvWJTsa-4.jpg,bebf4710-b4ef-4d27-8c72-c9f48bb1b340.jpg,0.3799999952316284,0.6200000047683716
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,N5TfK2yR-3.jpg,c181af6b-cc18-4150-bf0f-b85a4ab7f070.jpg,0.013000000268220901,0.9869999885559082
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,oqjeibUS-1.jpg,c37ad11d-53bd-466e-b72b-f4abc1c7168c.jpg,0.3610000014305115,0.6389999985694885
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,ov3HQYAv-2.jpg,d1a4b30a-768b-466c-9feb-dd4602b865de.jpg,0.0949999988079071,0.9049999713897705
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,pWMjWimY-2.jpg,db165a1a-89fc-41f4-af0d-9cca5d2bd7be.jpg,0.7760000228881836,0.2240000069141388
BAAI/AltCLIP,Choosing Dress,A person is choosing dress,RHV3HoUi-2.jpg,f9b034be-bfa4-4643-a947-d2e387f191b1.jpg,0.0,1.0
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,141b59dd-2777-4ffe-baa0-b0c4d803ebd3.jpg,035006b5-b565-469a-afac-558a79be4250.jpg,0.5740000009536743,0.4259999990463257
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,29f12b60-4b9a-462d-849e-eccb3ba54e15.jpg,0e0a316f-de5c-4380-a3eb-b4f3a18b8e6f.jpg,0.8840000033378601,0.11599999666213989
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,30f611a8-8128-437b-8852-205e3ad9e3b5.jpg,204587f8-c652-4fc2-8bc2-7afab95fe6e5.jpg,0.9620000123977661,0.03799999877810478
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,4d6c0e38-0c77-4119-a354-55cec2f61a0f.jpg,23d5fcfd-0c00-4ac3-b656-ef6a2b7f634e.jpg,0.008999999612569809,0.9909999966621399
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,5ff790c0-98c3-4df3-9862-d2650ac499be.jpg,24af7a66-e443-4e31-9b5f-e1163cd13656.jpg,0.46700000762939453,0.5329999923706055
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,77.jpeg,28b0b709-bcb4-4d68-bdc7-d7f3d4091910.jpg,0.871999979019165,0.12800000607967377
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,78.jpeg,3218c493-2040-4920-a611-2d272ecf5c8a.jpg,0.003000000026077032,0.996999979019165
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,79.jpeg,3f61a3d2-4ccc-43a6-ad84-87a2edf00b0c.jpg,0.5680000185966492,0.4320000112056732
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,7ad292db-ed78-4b5a-b779-c19bf7690c26.jpg,4504a775-ed5b-49f4-87c2-8a3e95c6bab7.jpg,0.16500000655651093,0.8349999785423279
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,80.jpeg,4b88f04e-5390-4182-beb5-aff3b075f405.jpg,0.9539999961853027,0.04600000008940697
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,81.jpeg,514a7a86-91b8-4117-b69e-5fcbbeb010f4.jpg,0.4580000042915344,0.5419999957084656
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,82.jpeg,6e938578-4c6b-4754-bca2-ae38ade7ce6e.jpg,0.753000020980835,0.24699999392032623
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,83.jpeg,7debde8f-55c6-4352-9d2e-b9623ebba418.jpg,0.9819999933242798,0.017999999225139618
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,84.jpeg,88184ecb-a960-4ba6-a1b7-5fc313b61aa5.jpg,0.9980000257492065,0.0020000000949949026
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,85.jpeg,95ec20fe-4f9e-4b42-a739-77e489c82e75.jpg,0.32499998807907104,0.675000011920929
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,86.jpeg,aa6ede84-4fbf-4de6-8386-38e27f24bb31.jpg,0.5220000147819519,0.4779999852180481
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,87.jpeg,c4554704-c7a2-4c7c-9940-d4af35bca200.jpg,0.3269999921321869,0.6729999780654907
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,88.jpeg,c65b383e-e20e-481f-8d0b-d65b609c695c.jpg,0.984000027179718,0.01600000075995922
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,89.jpeg,cb1319a7-f468-4c53-a6d0-6a2e1edf7576.jpg,0.8690000176429749,0.13099999725818634
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,8be6bf79-54f3-49e4-a02c-a1037a8d6676.jpg,ewWhJXh5-1.jpg,0.21699999272823334,0.7829999923706055
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,90.jpeg,f93674f4-eae8-4b3d-b285-7bda3a0d4211.jpg,0.9359999895095825,0.06400000303983688
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,a2295771-07bc-4b48-a3fe-20dd38ad13dd.jpg,ffd21b3b-c9bf-4876-8c82-cae4a4afc6db.jpg,0.9990000128746033,0.0010000000474974513
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,a55190ef-51c9-4151-9054-da5433996455.jpg,hGKsUJjV-2.jpg,0.32100000977516174,0.6790000200271606
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,b75a8735-037a-4b98-91e4-ae8debd82c5d.jpg,hGKsUJjV-3.jpg,0.9929999709129333,0.007000000216066837
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,f6ff22e4-f71e-4012-9a4c-70b6f957eb28.jpg,hGKsUJjV-4.jpg,0.9629999995231628,0.03700000047683716
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,f9cdc6db-2e3f-477b-ba51-a5c5543424c5.jpg,jzxYrKRx-2.jpg,0.9900000095367432,0.009999999776482582
BAAI/AltCLIP,Climbing Tree,A person is climbing tree,ff4fb295-0b04-4ee0-9e8e-03f8e58fa706.jpg,jzxYrKRx-3.jpg,0.08900000154972076,0.9110000133514404
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,0b943cb8-9e9f-4024-a5e0-7631940e0a89.jpg,0edb0cda-3684-4c1f-b80c-3b8f6e3da419.jpg,0.9150000214576721,0.08500000089406967
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,0ba4af02-a34b-4a34-97a2-f877e4aa4c90.jpg,17a3abec-c354-45e0-ab16-e34dd8e228cf.jpg,0.9959999918937683,0.004000000189989805
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,0db066af-9ee5-4979-8d17-37b1a56bffe9.jpg,2f2ca659-da3c-4c0d-94d6-472c100ca490.jpg,0.9100000262260437,0.09000000357627869
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,100.jpeg,34f4619a-87b6-442b-98e4-f3e0ae4ab840.jpg,0.5320000052452087,0.46799999475479126
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,101.jpeg,39e6b4ab-ad6c-4db3-8aa7-6435da5071ea.jpg,1.0,0.0
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,102.jpeg,3e612017-6000-4a51-a94d-7507cfff2a68.jpg,0.9399999976158142,0.05999999865889549
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,103.jpeg,4a468426-e025-4351-bfb2-ef669e84fe37.jpg,0.3630000054836273,0.6370000243186951
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,104.jpeg,53950b91-1258-4919-a8ab-0323146ae567.jpg,0.9129999876022339,0.08699999749660492
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,105.jpeg,58c20919-c2a1-4ad1-b278-fdba11d5bca6.jpg,0.41200000047683716,0.5879999995231628
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,106.jpeg,5e9cc87e-1a34-4bb0-bfad-f5334118adb8.jpg,1.0,0.0
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,107.jpeg,69210efb-332e-4b5c-8528-195e97f9f482.jpg,0.718999981880188,0.2809999883174896
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,108.jpeg,71cd951e-8dd8-4b37-9da2-2ef0b73c1a67.jpg,0.5920000076293945,0.40799999237060547
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,109.jpeg,81780742-b3c9-4dac-b51b-ea77ae7488f0.jpg,0.03400000184774399,0.9660000205039978
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,110.jpeg,8cAMBSfi-1.jpg,0.1850000023841858,0.8149999976158142
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,2b4bf55e-d475-431d-85b9-22c56cad64c1.jpg,8cAMBSfi-2.jpg,0.5870000123977661,0.4129999876022339
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,30288c1d-bb6a-4bfd-8c81-966e7ae38153.jpg,8cAMBSfi-3.jpg,0.04699999839067459,0.953000009059906
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,369ca9cd-cec6-47df-bbac-18d26561b6ac.jpg,8cAMBSfi-4.jpg,0.9330000281333923,0.06700000166893005
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,401d003d-06a0-4588-86f1-011ac0b5c549.jpg,8HayHGVi-1.jpg,0.4819999933242798,0.5180000066757202
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,454875c2-03ce-475b-a8ca-5b23b2134380.jpg,8HayHGVi-2.jpg,0.9750000238418579,0.02500000037252903
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,4a229dd5-1d0d-49a0-9762-af1607cd1a4c.jpg,8HayHGVi-3.jpg,0.8519999980926514,0.14800000190734863
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,57392db0-03b5-4e8b-a44d-0ad8a282c9ff.jpg,8HayHGVi-4.jpg,0.7210000157356262,0.27900001406669617
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,6e34eaf7-d213-452d-9acc-8e455307646a.jpg,9aaf9666-fb6e-4984-9eb5-f698e86ef730.jpg,0.8640000224113464,0.13600000739097595
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,75cc5c2c-9987-4141-a389-352492b2d9b0.jpg,9b8a4b6a-4c87-4d16-8692-ad1bd2f2b047.jpg,0.26499998569488525,0.7350000143051147
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,842b66f9-689f-4b76-a3ac-3cb955e60e2c.jpg,a0a7db46-2a21-415f-9d9e-4907b6af876f.jpg,0.9649999737739563,0.03500000014901161
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,8be901a7-e8e0-4880-b26b-90d0181d9790.jpg,abbc8cc2-e508-4629-991b-acb07b34a92c.jpg,0.906000018119812,0.09399999678134918
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,b1ff7472-b6d9-4f0d-97d1-ef9ec8ff955e.jpg,b1571efc-76a3-4f98-b31b-50a9f9e0f7c3.jpg,0.9990000128746033,0.0010000000474974513
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,b5048076-281a-4a71-b99d-4e484e142df7.jpg,b9hqQEkz-1.jpg,0.921999990940094,0.07800000160932541
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,cd5664ae-f1b8-4e01-832c-6753ef28b46e.jpg,b9hqQEkz-2.jpg,0.9919999837875366,0.00800000037997961
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,d292ae9a-e46d-45e6-94c5-9dd9c82edf71.jpg,b9hqQEkz-3.jpg,0.9660000205039978,0.03400000184774399
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,ed201c45-7a5a-42e7-a19c-1b6a31a26b46.jpg,b9hqQEkz-4.jpg,0.9940000176429749,0.006000000052154064
BAAI/AltCLIP,Drinking Beer,A person is drinking beer,f313d6f2-5227-481e-a451-c94493c0739c.jpg,ba7046a3-f466-446d-ade4-7d8d6ab327f4.jpg,0.3959999978542328,0.6039999723434448
BAAI/AltCLIP,Holding Baby,A person is holding baby,0c32a620-8c30-4aca-840d-c2dbe173c85a.jpg,011c348d-500f-49bf-9d2b-22479dbd772f.jpg,0.8360000252723694,0.164000004529953
BAAI/AltCLIP,Holding Baby,A person is holding baby,2b138f1e-7f8c-40b6-9d7b-c354cbe93727.jpg,05369f64-35f1-444c-b554-91fe9ecd986e.jpg,0.996999979019165,0.003000000026077032
BAAI/AltCLIP,Holding Baby,A person is holding baby,35a292a5-e0c1-47b6-844f-03b5fa132fca.jpg,100.jpeg,0.08100000023841858,0.9190000295639038
BAAI/AltCLIP,Holding Baby,A person is holding baby,4158b9ac-1a05-4825-9c9a-df646f63478d.jpg,101.jpeg,0.5960000157356262,0.40400001406669617
BAAI/AltCLIP,Holding Baby,A person is holding baby,4f6e45b3-f443-455f-9b91-aa6a32b70624.jpg,103.jpeg,0.9200000166893005,0.07999999821186066
BAAI/AltCLIP,Holding Baby,A person is holding baby,56ab7d47-dbce-4f57-a4ba-a099c00ed74b.jpg,104.jpeg,0.20200000703334808,0.7979999780654907
BAAI/AltCLIP,Holding Baby,A person is holding baby,6abdd8f7-341b-4d79-8a4d-ea9e67864e05.jpg,105.jpeg,0.9769999980926514,0.023000000044703484
BAAI/AltCLIP,Holding Baby,A person is holding baby,8e9609c0-451f-4d21-80f2-3f272d3bb4c8.jpg,106.jpeg,0.9919999837875366,0.00800000037997961
BAAI/AltCLIP,Holding Baby,A person is holding baby,96974d9e-d1f2-4bcb-af12-567afb8661e2.jpg,107.jpeg,0.11900000274181366,0.8809999823570251
BAAI/AltCLIP,Holding Baby,A person is holding baby,a3e77227-65d2-4bb9-bead-0e37c5eda294.jpg,108.jpeg,0.013000000268220901,0.9869999885559082
BAAI/AltCLIP,Holding Baby,A person is holding baby,a6782558-ac33-491a-9afb-9b0adc571221.jpg,109.jpeg,0.925000011920929,0.07500000298023224
BAAI/AltCLIP,Holding Baby,A person is holding baby,ac3712c0-62cf-4acf-a30c-6fa7e5ad1c8a.jpg,110.jpeg,0.578000009059906,0.421999990940094
BAAI/AltCLIP,Holding Baby,A person is holding baby,af04355c-90f3-46d5-be09-188deb3ae366.jpg,111.jpeg,0.12099999934434891,0.8790000081062317
BAAI/AltCLIP,Holding Baby,A person is holding baby,b31157d7-7c14-4481-a38e-d4c63860c5b1.jpg,112.jpeg,0.9919999837875366,0.00800000037997961
BAAI/AltCLIP,Holding Baby,A person is holding baby,b499be30-7cd2-4b46-bdde-545e00641be4.jpg,113.jpeg,0.4410000145435333,0.5590000152587891
BAAI/AltCLIP,Holding Baby,A person is holding baby,c2f3a209-f4d6-4f60-96a8-7f51d9718422.jpg,14dc15db-84ba-49eb-ba39-7679ff44955b.jpg,0.13699999451637268,0.8629999756813049
BAAI/AltCLIP,Holding Baby,A person is holding baby,cfaaf765-2eb7-4860-9f86-c7f05fe1e9aa.jpg,2304b318-3e35-4ae8-8387-d17e3ee879b0.jpg,0.1289999932050705,0.8709999918937683
BAAI/AltCLIP,Holding Baby,A person is holding baby,f05dadaa-bec0-45cc-8dc9-4dd59fc53fcb.jpg,2d34873c-9e4d-4bfb-986f-63afb9c1b89b.jpg,0.10999999940395355,0.8899999856948853
BAAI/AltCLIP,Holding Baby,A person is holding baby,f93633ce-7799-49a1-9529-8ec1bb5c57a6.jpg,38a68b96-493a-4f4b-abf5-5a31875c0b8a.jpg,0.11599999666213989,0.8840000033378601
BAAI/AltCLIP,Holding Baby,A person is holding baby,f951a435-1ccc-467d-92d5-09aefc241013.jpg,4fa3cb87-d6c2-4a1d-89b6-ee1e712fc1f3.jpg,0.7940000295639038,0.20600000023841858
BAAI/AltCLIP,Holding Baby,A person is holding baby,_092c60be-b537-4f85-9971-e8bf487dbf99.jpeg,68eafa35-0ef9-40a7-9317-6ea49c62813f.jpg,0.8849999904632568,0.11500000208616257
BAAI/AltCLIP,Holding Baby,A person is holding baby,_569a53d1-89bd-463c-acaa-bc49904b9b1c.jpeg,69356bd9-b120-4e64-968d-ed9ff70e685e.jpg,0.09200000017881393,0.9079999923706055
BAAI/AltCLIP,Holding Baby,A person is holding baby,_6dbf4c55-bced-47d5-91fe-560ca0d20760.jpeg,7cf1e8cf-4fa7-46a1-a99d-58eb0bb445c0.jpg,0.5989999771118164,0.4009999930858612
BAAI/AltCLIP,Holding Baby,A person is holding baby,_76edf010-df37-47b7-a487-2f320fa7ac68.jpeg,81fc8102-5955-48d1-bfb9-5aa9ab95df03.jpg,0.125,0.875
BAAI/AltCLIP,Holding Baby,A person is holding baby,_a036599f-dbd7-4463-850c-16cb3aa2a8ed.jpeg,8365ec0d-d2a9-4567-86d3-f061ed6b7b11.jpg,0.21799999475479126,0.7820000052452087
BAAI/AltCLIP,Holding Baby,A person is holding baby,_a1ab2b11-6e26-4951-a296-7cc0b394e019.jpeg,9854121b-051a-469a-b055-f04cbae1816e.jpg,0.6100000143051147,0.38999998569488525
BAAI/AltCLIP,Holding Baby,A person is holding baby,_b0be8bb4-d6d0-48f8-b7da-75e2f46b17e7.jpeg,9d918335-ff4e-4086-9800-ff2aefc423cb.jpg,0.5210000276565552,0.4790000021457672
BAAI/AltCLIP,Holding Baby,A person is holding baby,_d0043f8d-046e-4ccf-8865-880ed8810a0f.jpeg,9kUpEFZz-1.jpg,0.4560000002384186,0.5440000295639038
BAAI/AltCLIP,Holding Baby,A person is holding baby,_e23ce99e-ffbc-40a2-89c2-8293f06ef316.jpeg,9kUpEFZz-2.jpg,0.00800000037997961,0.9919999837875366
BAAI/AltCLIP,Holding Baby,A person is holding baby,_e98eb8e9-01bc-4a4c-b7f5-6da2ff3c1c8b.jpeg,9kUpEFZz-3.jpg,0.2980000078678131,0.7020000219345093
BAAI/AltCLIP,Holding Baby,A person is holding baby,_eb88fbb4-3cc7-4c72-8bf3-2917c0cc23a1.jpeg,a43814cd-127d-448f-b937-8de3d713ea4e.jpg,0.01600000075995922,0.984000027179718
BAAI/AltCLIP,Holding Gun,A person is holding gun,174f6b2b-ed70-4724-bf6b-747afb9ba3b3.jpg,044e583e-b57a-4e23-ba76-82cfd3cc3e84.jpg,0.03200000151991844,0.9679999947547913
BAAI/AltCLIP,Holding Gun,A person is holding gun,18584c4c-27d7-4b40-9323-1ddd762b8e9e.jpg,1b2c92c3-16e8-40c4-84c4-30f3b5c3c18d.jpg,0.7459999918937683,0.2540000081062317
BAAI/AltCLIP,Holding Gun,A person is holding gun,256f8463-dd71-40af-8c70-6cd5d99a69ef.jpg,4357c1ae-443f-4562-903a-087430e956cf.jpg,0.640999972820282,0.35899999737739563
BAAI/AltCLIP,Holding Gun,A person is holding gun,27bde2b3-8b1f-4af5-a8d4-c62e12ffe3c8.jpg,5ba32057-22e5-44bc-873d-d2c7864020e3.jpg,0.3330000042915344,0.6669999957084656
BAAI/AltCLIP,Holding Gun,A person is holding gun,33af3e69-22e0-41c1-931f-30673018931b.jpg,5ddc7863-ecb8-45aa-a613-45b49683024b.jpg,0.5189999938011169,0.48100000619888306
BAAI/AltCLIP,Holding Gun,A person is holding gun,475dacb1-a187-4342-aa65-25245da15367.jpg,65c01381-e158-4b22-8b64-bdf7d3c73174.jpg,0.024000000208616257,0.9760000109672546
BAAI/AltCLIP,Holding Gun,A person is holding gun,4b10ba84-d0e7-4f65-bf81-9a271e2ec88e.jpg,6b8028c8-d97f-4281-a01a-5fd3e4f166b1.jpg,0.453000009059906,0.546999990940094
BAAI/AltCLIP,Holding Gun,A person is holding gun,62f575ee-000f-459b-adee-6d235e29b5b8.jpg,6ec0e2ec-dab1-406a-832f-902425231f9e.jpg,0.5910000205039978,0.4090000092983246
BAAI/AltCLIP,Holding Gun,A person is holding gun,6455f7eb-b42f-4517-9a1e-27e93d01c287.jpg,8e59ec3b-d356-4a33-b390-6c724dce55a4.jpg,0.9869999885559082,0.013000000268220901
BAAI/AltCLIP,Holding Gun,A person is holding gun,7b34cafd-b0e5-4590-83a3-833085c65ba5.jpg,924c4305-8bc9-4e90-b062-231b35b6293e.jpg,0.1860000044107437,0.8140000104904175
BAAI/AltCLIP,Holding Gun,A person is holding gun,81.jpeg,93fb8a9b-724b-4fe0-bd76-523386809a76.jpg,0.7099999785423279,0.28999999165534973
BAAI/AltCLIP,Holding Gun,A person is holding gun,82.jpeg,9c1c5b11-8fb2-4d16-9177-ebdca658f7e3.jpg,0.9470000267028809,0.05299999937415123
BAAI/AltCLIP,Holding Gun,A person is holding gun,83.jpeg,AavZqUa6-1.jpg,0.843999981880188,0.15600000321865082
BAAI/AltCLIP,Holding Gun,A person is holding gun,84.jpeg,AavZqUa6-2.jpg,0.5669999718666077,0.43299999833106995
BAAI/AltCLIP,Holding Gun,A person is holding gun,85.jpeg,AavZqUa6-3.jpg,0.9480000138282776,0.052000001072883606
BAAI/AltCLIP,Holding Gun,A person is holding gun,86.jpeg,AavZqUa6-4.jpg,0.734000027179718,0.26600000262260437
BAAI/AltCLIP,Holding Gun,A person is holding gun,87.jpeg,ab9d0aa9-ac31-4abe-ba13-8ff66e49ffd2.jpg,0.48399999737739563,0.515999972820282
BAAI/AltCLIP,Holding Gun,A person is holding gun,88.jpeg,b18563a2-bb24-4c6d-8b8c-fed52342c79c.jpg,0.23899999260902405,0.7609999775886536
BAAI/AltCLIP,Holding Gun,A person is holding gun,89.jpeg,b1f10ec3-34e2-4b90-900e-9f872c3cf8f2.jpg,0.050999999046325684,0.9490000009536743
